clustering_a2q,eigencentrality_a2q,pageranks_a2q,closnesscentrality_a2q,harmonicclosnesscentrality_a2q,betweenesscentrality_a2q,clustering_c2a,eigencentrality_c2a,pageranks_c2a,closnesscentrality_c2a,harmonicclosnesscentrality_c2a,betweenesscentrality_c2a,clustering_c2q,clustering_c2q,eigencentrality_c2q,pageranks_c2q,closnesscentrality_c2q,harmonicclosnesscentrality_c2q,betweenesscentrality_c2q
0.038324,0.030554,0.000188,0.333333,0.457479,749.087001,0.333333,0.070905,0.000196,0,0,0,0.333333,0.333333,0.070905,0.000196,0,0,0
0.113636,0.034582,0.000216,0.8,0.875,109.766667,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.2,0.009676,0.000161,0.714286,0.8,11.5,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0,0,0.000152,1,1,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.25,0.002832,0.000152,0.217926,0.244816,0,0,0.009258,0.000113,0,0,0,0,0,0.009258,0.000113,0,0,0
0,0.005664,0.000194,0,0,0,0.25,0.05192,0.000132,0,0,0,0.25,0.25,0.05192,0.000132,0,0,0
0,0.002832,0.000152,0,0,0,0.333333,0.042662,0.000125,0,0,0,0.333333,0.333333,0.042662,0.000125,0,0,0
0,0.002832,0.000152,0,0,0,0,0.009258,0.000113,0,0,0,0,0,0.009258,0.000113,0,0,0
0.5,0.015207,0.000174,0,0,0,0.142857,0.02596,0.000113,1,1,5,0.142857,0.142857,0.02596,0.000113,1,1,5
0,0.018737,0.000228,0,0,0,0.333333,0.042662,0.000125,0,0,0,0.333333,0.333333,0.042662,0.000125,0,0,0
0,0.002832,0.000152,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.038324,0.002832,0.000152,0.485816,0.571168,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.016484,0.002832,0.000156,0.666667,0.75,14.166667,0,0.009258,0.000113,0,0,0,0,0,0.009258,0.000113,0,0,0
0.5,0.006769,0.000156,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0,0.068326,0.000391,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.111111,0.079818,0.000343,0,0,0,0.25,0.059364,0.000134,0,0,0,0.25,0.25,0.059364,0.000134,0,0,0
0.004762,0,0.000152,0.301911,0.349789,0,0,0.009258,0.000113,0,0,0,0,0,0.009258,0.000113,0,0,0
0.125,0.024442,0.000216,0.75,0.833333,32.891667,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0,0.011155,0.000297,0,0,0,0.333333,0.035218,0.000125,0,0,0,0.333333,0.333333,0.035218,0.000125,0,0,0
0,0.002832,0.000152,0,0,0,0.3,0.210953,0.000244,0,0,0,0.3,0.3,0.210953,0.000244,0,0,0
0,0.00596,0.000165,0,0,0,0.333333,0.085032,0.000161,1,1,5.5,0.333333,0.333333,0.085032,0.000161,1,1,5.5
0.5,0.017778,0.000179,0,0,0,0,0.009258,0.000113,0,0,0,0,0,0.009258,0.000113,0,0,0
0,0.00596,0.000165,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0,0.00596,0.000165,0,0,0,0.333333,0.02596,0.000113,1,1,0.5,0.333333,0.333333,0.02596,0.000113,1,1,0.5
0.25,0.01935,0.000168,1,1,7.5,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.003268,0,0.000152,0.684211,0.823718,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.333333,0.012001,0.000175,0,0,0,0.25,0.053062,0.000117,1,1,2.5,0.25,0.25,0.053062,0.000117,1,1,2.5
0,0.054906,0.000376,0,0,0,0.142857,0.069764,0.000133,0.7,0.785714,26,0.142857,0.142857,0.069764,0.000133,0.7,0.785714,26
0,0.001915,0.00016,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.02381,0.039703,0.00036,0,0,0,0.333333,0.02596,0.000113,1,1,1,0.333333,0.333333,0.02596,0.000113,1,1,1
0,0.001915,0.00016,0,0,0,0.5,0.02596,0.000113,1,1,0,0.5,0.5,0.02596,0.000113,1,1,0
0,0.005745,0.000258,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.166667,0.032256,0.000357,0,0,0,0,0.009258,0.000113,0,0,0,0,0,0.009258,0.000113,0,0,0
0.179487,0.002832,0.000152,0.336088,0.414617,0,0.3,0.02596,0.000113,1,1,1,0.3,0.3,0.02596,0.000113,1,1,1
0.052585,0.006769,0.000163,0.437262,0.56058,91,0.333333,0.02596,0.000113,0.666667,0.75,2,0.333333,0.333333,0.02596,0.000113,0.666667,0.75,2
0.232143,0.006769,0.000163,0.53125,0.642157,4,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.181818,0.101677,0.000419,0,0,0,0.2,0.076066,0.000135,0,0,0,0.2,0.2,0.076066,0.000135,0,0,0
0.5,0.006769,0.000163,0,0,0,0.2,0.053734,0.000257,0.666667,0.75,6,0.2,0.2,0.053734,0.000257,0.666667,0.75,6
0,0.012991,0.000183,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.2,0.012025,0.000163,1,1,8,0.333333,0.042662,0.000137,0,0,0,0.333333,0.333333,0.042662,0.000137,0,0,0
0,0.005852,0.000297,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.166667,0.01394,0.000215,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0,0.009279,0.000161,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.055556,0.003937,0.000157,1,1,6.5,0.5,0.053062,0.000138,0,0,0,0.5,0.5,0.053062,0.000138,0,0,0
0.5,0.018183,0.000175,0,0,0,0,0.009258,0.000113,0,0,0,0,0,0.009258,0.000113,0,0,0
0.333333,0.002832,0.000152,0.75,0.833333,0,0.333333,0.042662,0.000118,0,0,0,0.333333,0.333333,0.042662,0.000118,0,0,0
0,0.066395,0.000469,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.3,0.094259,0.000174,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.333333,0.022395,0.00017,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.5,0.01167,0.000155,0,0,0,0.5,0.02596,0.000113,0,0,0,0.5,0.5,0.02596,0.000113,0,0,0
0.090476,0.101961,0.000504,1,1,82.366667,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.25,0.049381,0.00018,0,0,0,0.166667,0.009258,0.000112,1,1,0,0.166667,0.166667,0.009258,0.000112,1,1,0
0,0.014052,0.000227,0,0,0,0,0.009258,0.000128,0,0,0,0,0,0.009258,0.000128,0,0,0
0,0.010552,0.00016,0,0,0,0.5,0.02596,0.000128,0,0,0,0.5,0.5,0.02596,0.000128,0,0,0
0.041872,0.009406,0.000172,0.456359,0.519126,321.333333,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.114286,0.275717,0.00046,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.2,0.075705,0.000193,0,0,0,0.333333,0.035218,0.000186,0,0,0,0.333333,0.333333,0.035218,0.000186,0,0,0
0.069444,0.038226,0.000186,0.833333,0.9,47.85873,0.5,0.009258,0.000112,0.666667,0.75,0,0.5,0.5,0.009258,0.000112,0.666667,0.75,0
0,0.026898,0.000234,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.007907,0.000157,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.125,0.078336,0.000261,0,0,0,0.1,0.009258,0.000112,0.555556,0.644444,0,0.1,0.1,0.009258,0.000112,0.555556,0.644444,0
0.5,0.006769,0.000155,0,0,0,0.5,0.02596,0.000121,0,0,0,0.5,0.5,0.02596,0.000121,0,0,0
0.5,0.002832,0.000155,1,1,0,0,0.054353,0.00017,0,0,0,0,0,0.054353,0.00017,0,0,0
0.333333,0.030999,0.000186,0,0,0,0,0,0.000112,0.358209,0.423611,0,0,0,0,0.000112,0.358209,0.423611,0
0.166667,0.046321,0.000187,0.538462,0.571429,90.610256,0.2,0.018516,0.000145,0.488372,0.539683,21,0.2,0.2,0.018516,0.000145,0.488372,0.539683,21
0.166667,0.044692,0.000218,0,0,0,0.023256,0.009258,0.000112,1,1,0,0.023256,0.023256,0.009258,0.000112,1,1,0
0,0.011638,0.00016,0,0,0,0.333333,0.073872,0.000151,0,0,0,0.333333,0.333333,0.073872,0.000151,0,0,0
0.142857,0.031985,0.000176,0.232246,0.279122,246.410256,0.5,0.02596,0.000114,0,0,0,0.5,0.5,0.02596,0.000114,0,0,0
0.5,0.008328,0.000162,0,0,0,0.5,0.02596,0.000114,0,0,0,0.5,0.5,0.02596,0.000114,0,0,0
0,0.011812,0.000181,0,0,0,0.25,0.059364,0.000142,0,0,0,0.25,0.25,0.059364,0.000142,0,0,0
0.138889,0.039987,0.000182,0.636364,0.714286,46.455263,0.5,0.02596,0.000114,0,0,0,0.5,0.5,0.02596,0.000114,0,0,0
0,0.017203,0.000191,0,0,0,0.5,0.02596,0.000114,0,0,0,0.5,0.5,0.02596,0.000114,0,0,0
0.055263,0.002832,0.000152,0.451852,0.577869,0,0.25,0.073491,0.000182,0,0,0,0.25,0.25,0.073491,0.000182,0,0,0
0.166667,0.017497,0.000166,0,0,0,0.5,0.02596,0.000114,0,0,0,0.5,0.5,0.02596,0.000114,0,0,0
0.013889,0.116074,0.000453,0,0,0,0.5,0.02596,0.000114,0,0,0,0.5,0.5,0.02596,0.000114,0,0,0
0.5,0.006769,0.000159,0,0,0,0.333333,0.035218,0.000139,0,0,0,0.333333,0.333333,0.035218,0.000139,0,0,0
0,0,0.000152,1,1,0,0,0.009258,0.000114,0,0,0,0,0,0.009258,0.000114,0,0,0
0.25,0.034572,0.000305,0,0,0,0.5,0.02596,0.000114,0,0,0,0.5,0.5,0.02596,0.000114,0,0,0
0,0,0.000152,0.519231,0.574074,0,0.333333,0.053062,0.000131,0,0,0,0.333333,0.333333,0.053062,0.000131,0,0,0
0.5,0.01183,0.000163,0,0,0,0.333333,0.070905,0.000119,0,0,0,0.333333,0.333333,0.070905,0.000119,0,0,0
0.142857,0.047365,0.000198,1,1,20.166667,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,0.714286,0.8,0,0.05,0.009258,0.000112,0.450331,0.563725,0,0.05,0.05,0.009258,0.000112,0.450331,0.563725,0
0.047009,0.002832,0.000152,0.290141,0.3934,0,0.5,0.02596,0.000117,0,0,0,0.5,0.5,0.02596,0.000117,0,0,0
0,0.035315,0.000167,0.448276,0.512821,39.642136,0.5,0.02596,0.000117,0,0,0,0.5,0.5,0.02596,0.000117,0,0,0
0.138889,0.006769,0.000157,0.521739,0.611111,16.333333,0.333333,0.035218,0.000166,0,0,0,0.333333,0.333333,0.035218,0.000166,0,0,0
0.333333,0.002832,0.000152,0.75,0.833333,0,0.142857,0.133225,0.000152,0,0,0,0.142857,0.142857,0.133225,0.000152,0,0,0
0.2,0.046749,0.000235,1,1,67,0.25,0.09429,0.000164,0,0,0,0.25,0.25,0.09429,0.000164,0,0,0
0.25,0.05661,0.000175,0,0,0,0.5,0.02596,0.000117,0,0,0,0.5,0.5,0.02596,0.000117,0,0,0
0.095238,0.111164,0.000214,0.280899,0.319333,29.533333,0.142857,0.07788,0.000302,1,1,6,0.142857,0.142857,0.07788,0.000302,1,1,6
0.190476,0.064441,0.000191,0,0,0,0.5,0.095812,0.000172,0,0,0,0.5,0.5,0.095812,0.000172,0,0,0
0.012821,0.011848,0.000157,0.343612,0.438034,30.386447,0.25,0.07386,0.000194,1,1,6,0.25,0.25,0.07386,0.000194,1,1,6
0,0.022306,0.000178,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.1,0.002832,0.000152,0.384146,0.463228,0,0,0,0.000112,0.5,0.611111,0,0,0,0,0.000112,0.5,0.611111,0
0.087912,0.049887,0.000191,0.75,0.833333,216.423413,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0,0.008756,0.000158,0,0,0,0.333333,0.033404,0.000145,1,1,2,0.333333,0.333333,0.033404,0.000145,1,1,2
0,0.008756,0.000158,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.065789,0.002832,0.000152,0.315441,0.360819,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.002832,0.000159,0,0,0,0.25,0.177168,0.000206,0,0,0,0.25,0.25,0.177168,0.000206,0,0,0
0.25,0.037416,0.000419,0,0,0,0.2,0.140929,0.000278,0,0,0,0.2,0.2,0.140929,0.000278,0,0,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.005342,0.000156,0,0,0,0.333333,0.035218,0.000231,0,0,0,0.333333,0.333333,0.035218,0.000231,0,0,0
0,0,0.000152,1,1,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.333333,0.002832,0.000152,0.75,0.833333,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.2,0.028096,0.000235,1,1,8.7,0,0,0.000112,0.48,0.513889,0,0,0,0,0.000112,0.48,0.513889,0
0.25,0.032342,0.000202,0,0,0,0.5,0.009258,0.000112,0.666667,0.75,0,0.5,0.5,0.009258,0.000112,0.666667,0.75,0
0,0.009487,0.000179,0,0,0,0.066667,0.009258,0.000112,0.782609,0.87963,0,0.066667,0.066667,0.009258,0.000112,0.782609,0.87963,0
0,0.002832,0.000152,0,0,0,0.333333,0.02596,0.000118,1,1,1,0.333333,0.333333,0.02596,0.000118,1,1,1
0.25,0.110816,0.00033,0,0,0,0.333333,0.035218,0.000129,0,0,0,0.333333,0.333333,0.035218,0.000129,0,0,0
0,0.112071,0.000209,0,0,0,0.5,0.02596,0.000118,0,0,0,0.5,0.5,0.02596,0.000118,0,0,0
0.111111,0.040663,0.000159,0.515625,0.580808,120.254567,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.098901,0.0446,0.000164,0.609756,0.706667,171.508985,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.033714,0.000163,0.438596,0.483333,40.015046,0.083333,0.009258,0.000112,0.866667,0.923077,0,0.083333,0.083333,0.009258,0.000112,0.866667,0.923077,0
0.2,0.048978,0.000199,0,0,0,0.25,0.224192,0.000437,0,0,0,0.25,0.25,0.224192,0.000437,0,0,0
0.138889,0.015105,0.000178,0.223938,0.301683,78.5,0.333333,0.042662,0.000153,0,0,0,0.333333,0.333333,0.042662,0.000153,0,0,0
0,0.00699,0.000189,0,0,0,0.5,0.02596,0.00012,0,0,0,0.5,0.5,0.02596,0.00012,0,0,0
0.233333,0.034157,0.00022,0,0,0,0,0,0.000112,0.7,0.833333,0,0,0,0,0.000112,0.7,0.833333,0
0.333333,0.013379,0.000157,0,0,0,0,0.004126,0.000132,0,0,0,0,0,0.004126,0.000132,0,0,0
0.133333,0.051528,0.000192,0.405797,0.507143,217.666667,0.2,0.200744,0.000325,0,0,0,0.2,0.2,0.200744,0.000325,0,0,0
0.190476,0.021917,0.000174,1,1,11.25,0.333333,0.072046,0.000127,0.428571,0.513889,32,0.333333,0.333333,0.072046,0.000127,0.428571,0.513889,32
0.5,0.012387,0.000228,0,0,0,0.5,0.072046,0.000127,0,0,0,0.5,0.5,0.072046,0.000127,0,0,0
0,0.009323,0.000154,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.5,0.014369,0.000154,0,0,0,0.2,0.053453,0.000181,0.625,0.766667,31,0.2,0.2,0.053453,0.000181,0.625,0.766667,31
0,0.009323,0.000154,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.015952,0.000158,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.115385,0.089046,0.000261,0.75,0.833333,94.505846,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.25,0.002832,0.000152,0.435897,0.534314,0,0.5,0.060886,0.000136,0,0,0,0.5,0.5,0.060886,0.000136,0,0,0
0.166667,0.030954,0.000179,0.45,0.5,26.881818,0.333333,0.105831,0.000141,0,0,0,0.333333,0.333333,0.105831,0.000141,0,0,0
0,0.018028,0.000171,0.273319,0.334996,237.173485,0.333333,0.098398,0.000191,0,0,0,0.333333,0.333333,0.098398,0.000191,0,0,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.041667,0,0.000152,0.249057,0.364358,0,0,0.028272,0.000164,0,0,0,0,0,0.028272,0.000164,0,0,0
0,0.003937,0.00017,0,0,0,0,0,0.000112,0.833333,0.9,0,0,0,0,0.000112,0.833333,0.9,0
0,0.006769,0.000183,0,0,0,0.5,0.024146,0.000151,1,1,0,0.5,0.5,0.024146,0.000151,1,1,0
0,0,0.000152,1,1,0,0.5,0.043804,0.000168,0,0,0,0.5,0.5,0.043804,0.000168,0,0,0
0,0,0.000152,0.25,0.354134,0,0.333333,0.054203,0.000166,1,1,4,0.333333,0.333333,0.054203,0.000166,1,1,4
0.25,0.005664,0.00017,0.75,0.833333,3,0.058824,0.009258,0.000112,0.71875,0.851449,0,0.058824,0.058824,0.009258,0.000112,0.71875,0.851449,0
0.2,0.046375,0.000404,0,0,0,0,0.009258,0.000117,1,1,1,0,0,0.009258,0.000117,1,1,1
0,0,0.000152,1,1,0,0,0.018516,0.000142,0,0,0,0,0,0.018516,0.000142,0,0,0
0,0.034728,0.000272,0,0,0,0.5,0.02596,0.000117,0,0,0,0.5,0.5,0.02596,0.000117,0,0,0
0,0,0.000152,0.714286,0.8,0,0.5,0.02596,0.000117,0,0,0,0.5,0.5,0.02596,0.000117,0,0,0
0.5,0.005664,0.000199,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.045675,0.000169,0.8,0.875,48.633333,0.5,0.018516,0.000161,0,0,0,0.5,0.5,0.018516,0.000161,0,0,0
0.266667,0.067102,0.000208,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.039804,0.000174,0,0,0,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0.018487,0.046999,0.000192,0.578125,0.68018,896.993795,0,0,0.000112,0.666667,0.75,0,0,0,0,0.000112,0.666667,0.75,0
0,0,0.000152,0.461538,0.527778,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,0.733333,0.848485,0,0,0,0,0.000112,0.733333,0.848485,0
0,0.003937,0.00017,0.5,0.621212,15.5,0.5,0.018516,0.000124,0,0,0,0.5,0.5,0.018516,0.000124,0,0,0
0.034615,0.002832,0.000152,0.352163,0.452588,0,0.2,0.009258,0.000112,0.388889,0.517857,0,0.2,0.2,0.009258,0.000112,0.388889,0.517857,0
0.2,0.002832,0.000152,0.206651,0.2644,0,0.333333,0.042662,0.000165,0,0,0,0.333333,0.333333,0.042662,0.000165,0,0,0
0.5,0.006769,0.00018,0,0,0,0.125,0.009258,0.000112,0.525,0.626984,0,0.125,0.125,0.009258,0.000112,0.525,0.626984,0
0,0.014489,0.000271,0,0,0,0.5,0.02596,0.000124,0,0,0,0.5,0.5,0.02596,0.000124,0,0,0
0,0.041016,0.000232,0,0,0,0.111111,0.009258,0.000112,0.6,0.733333,0,0.111111,0.111111,0.009258,0.000112,0.6,0.733333,0
0,0.040644,0.000243,0,0,0,0.333333,0.091726,0.000173,0,0,0,0.333333,0.333333,0.091726,0.000173,0,0,0
0,0.00415,0.000171,0,0,0,0.5,0.02596,0.000123,0,0,0,0.5,0.5,0.02596,0.000123,0,0,0
0.333333,0.014643,0.000216,0,0,0,0.5,0.02596,0.000123,0,0,0,0.5,0.5,0.02596,0.000123,0,0,0
0,0.002832,0.000152,0,0,0,0.333333,0.053062,0.000148,0,0,0,0.333333,0.333333,0.053062,0.000148,0,0,0
0.2,0.002832,0.000152,0.358491,0.439474,0,0.5,0.02596,0.000123,0,0,0,0.5,0.5,0.02596,0.000123,0,0,0
0,0.002832,0.000152,0,0,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.5,0.011264,0.000155,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.006629,0.000155,0.6,0.666667,1,0.25,0.044476,0.000225,0,0,0,0.25,0.25,0.044476,0.000225,0,0,0
0.333333,0.02304,0.000208,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.5,0.011264,0.000155,0,0,0,0,0.004126,0.000126,0,0,0,0,0,0.004126,0.000126,0,0,0
0,0.006629,0.000155,0,0,0,0,0.004126,0.000126,0,0,0,0,0,0.004126,0.000126,0,0,0
0.007576,0,0.000152,0.435374,0.520833,0,0.5,0.018516,0.000126,0,0,0,0.5,0.5,0.018516,0.000126,0,0,0
0,0,0.000152,1,1,0,0.142857,0.009258,0.000112,0.4375,0.532738,0,0.142857,0.142857,0.009258,0.000112,0.4375,0.532738,0
0.009091,0,0.000152,0.293447,0.375497,0,0.333333,0.009258,0.000112,0.75,0.833333,0,0.333333,0.333333,0.009258,0.000112,0.75,0.833333,0
0,0.001915,0.000165,0,0,0,0.333333,0.02596,0.000145,1,1,1,0.333333,0.333333,0.02596,0.000145,1,1,1
0,0,0.000152,0.261572,0.30002,0,0.142857,0.039315,0.000167,1,1,15,0.142857,0.142857,0.039315,0.000167,1,1,15
0.25,0.005664,0.000172,0.6,0.666667,3.333333,0.333333,0.078349,0.000269,0,0,0,0.333333,0.333333,0.078349,0.000269,0,0,0
0.25,0.021417,0.000172,0,0,0,0.5,0.036359,0.000128,0,0,0,0.5,0.5,0.036359,0.000128,0,0,0
0.160714,0.011951,0.000155,0.515152,0.627451,10.934524,0.333333,0.081304,0.000134,0,0,0,0.333333,0.333333,0.081304,0.000134,0,0,0
0.333333,0.014783,0.000159,0,0,0,0.5,0.036359,0.000128,0,0,0,0.5,0.5,0.036359,0.000128,0,0,0
0,0,0.000152,1,1,0,0.333333,0.045618,0.000136,0,0,0,0.333333,0.333333,0.045618,0.000136,0,0,0
0,0.002832,0.000152,0,0,0,0.25,0.091335,0.000245,0,0,0,0.25,0.25,0.091335,0.000245,0,0,0
0.061404,0.002832,0.000152,0.631579,0.738426,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.083333,0.002832,0.000152,0.480769,0.643333,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.1,0.044374,0.000334,1,1,54.292157,0.1,0.009258,0.000112,1,1,0,0.1,0.1,0.009258,0.000112,1,1,0
0.034127,0.036568,0.000171,0.723077,0.836879,825.953058,0.5,0.02596,0.000122,0,0,0,0.5,0.5,0.02596,0.000122,0,0,0
0,0,0.000152,0.857143,0.916667,0,0.5,0.02596,0.000122,0,0,0,0.5,0.5,0.02596,0.000122,0,0,0
0,0.002832,0.000152,0,0,0,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0.007094,0,0.000152,0.540582,0.634325,0,0.5,0.043804,0.000138,0,0,0,0.5,0.5,0.043804,0.000138,0,0,0
0,0.001915,0.000153,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.233333,0.050879,0.000232,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.333333,0.009601,0.000166,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.5,0.005664,0.000153,0,0,0,0,0,0.000112,0.625,0.733333,0,0,0,0,0.000112,0.625,0.733333,0
0,0.001915,0.000153,0,0,0,0.25,0.035218,0.000136,1,1,2,0.25,0.25,0.035218,0.000136,1,1,2
0,0.001915,0.000153,0,0,0,0.166667,0.009258,0.000112,1,1,0,0.166667,0.166667,0.009258,0.000112,1,1,0
0.5,0.005664,0.000153,0,0,0,0.5,0.02596,0.000128,0,0,0,0.5,0.5,0.02596,0.000128,0,0,0
0.121212,0.009413,0.000162,0.736842,0.821429,22.666667,0.047619,0.009258,0.000112,0.698113,0.783784,0,0.047619,0.047619,0.009258,0.000112,0.698113,0.783784,0
0.142857,0.005664,0.000153,0.615385,0.770833,3.033333,0.5,0.02596,0.000116,0,0,0,0.5,0.5,0.02596,0.000116,0,0,0
0.25,0.005664,0.000153,1,1,2,0.333333,0.042662,0.000122,0,0,0,0.333333,0.333333,0.042662,0.000122,0,0,0
0,0.001915,0.000153,0,0,0,0.333333,0.02596,0.000116,1,1,1,0.333333,0.333333,0.02596,0.000116,1,1,1
0.178571,0.005664,0.000153,0.3875,0.484946,6,0.0625,0.035218,0.00013,1,1,27,0.0625,0.0625,0.035218,0.00013,1,1,27
0.5,0.005664,0.000153,0,0,0,0.333333,0.02596,0.000116,1,1,1,0.333333,0.333333,0.02596,0.000116,1,1,1
0.2,0.018205,0.000183,0,0,0,0.160714,0.364414,0.000219,0,0,0,0.160714,0.160714,0.364414,0.000219,0,0,0
0.3,0.005664,0.000153,1,1,1,0,0.009258,0.000116,0,0,0,0,0,0.009258,0.000116,0,0,0
0.144444,0.005664,0.000153,0.341176,0.417625,17.5,0.333333,0.14169,0.000137,0,0,0,0.333333,0.333333,0.14169,0.000137,0,0,0
0.333333,0.008496,0.00016,0,0,0,0,0,0.000112,0.882353,0.933333,0,0,0,0,0.000112,0.882353,0.933333,0
0,0.002832,0.000152,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.009524,0,0.000152,0.552239,0.666667,0,0,0,0.000112,0.515625,0.580808,0,0,0,0,0.000112,0.515625,0.580808,0
0.166667,0.057061,0.000273,0,0,0,0,0.004126,0.000126,0,0,0,0,0,0.004126,0.000126,0,0,0
0,0.004747,0.000168,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0.5,0.018516,0.000123,0,0,0,0.5,0.5,0.018516,0.000123,0,0,0
0.007563,0,0.000152,0.466125,0.546512,0,0.25,0.009258,0.000112,1,1,0,0.25,0.25,0.009258,0.000112,1,1,0
0.166667,0.013588,0.000179,0,0,0,0.5,0.02596,0.000137,0,0,0,0.5,0.5,0.02596,0.000137,0,0,0
0,0.001915,0.000156,1,1,2,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0.333333,0.002832,0.000152,0.666667,0.75,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,0.5,0.611111,0,0,0,0,0.000112,0.5,0.611111,0
0,0.036946,0.000212,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
