Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,componentnumber,strongcompnum,eigencentrality,modularity_class,pageranks
143476,143476,,1,1,2,3,3,6,0,0,0,0,0,0,0,172,1296,0.009258,190,0.000112
94334,94334,,1,1,2,5,5,10,0,0,0,0,0,0,0,173,1297,0.009258,191,0.000112
13552,13552,,4,2,6,9,6,15,2,0.666667,0.75,20,0.009872,0.007073,0.2,0,246,0.118805,208,0.000217
113160,113160,,1,0,1,1,0,1,0,0,0,0,0.000367,0,0,0,137,0.02197,82,0.000138
29752,29752,,1,0,1,1,0,1,0,0,0,0,0.002387,0,0,0,424,0.016702,12,0.000121
7867,7867,,2,1,3,3,1,4,0,0,0,0,0.002387,0,0.5,0,423,0.036359,12,0.000121
31169,31169,,3,1,4,3,1,4,0,0,0,0,0.00304,0,0.333333,0,422,0.053062,12,0.000127
37020,37020,,1,2,3,2,3,5,1,1,1,0,0,0.008085,0.5,0,1298,0.009258,19,0.000112
12460,12460,,1,3,4,7,9,16,1,1,1,0,0,0.000129,0.333333,0,1299,0.009258,1,0.000112
69824,69824,,1,1,2,2,2,4,0,0,0,0,0,0,0,174,1300,0.009258,192,0.000112
53487,53487,,1,4,5,1,6,7,1,1,1,0,0,0.003268,0.25,0,1301,0.009258,208,0.000112
20754,20754,,1,4,5,1,4,5,1,1,1,0,0,0.026854,0.25,0,1302,0.009258,59,0.000112
4372,4372,,0,2,2,0,2,2,1,1,1,0,0,0.004652,0,0,1304,0,8,0.000112
88467,88467,,2,1,3,2,1,3,0,0,0,0,0.000428,0,0.5,0,1303,0.018516,8,0.000161
88717,88717,,2,1,3,3,1,4,0,0,0,0,0.003576,0,0.5,0,275,0.057931,19,0.000134
4435,4435,,0,6,6,0,6,6,3,0.666667,0.783333,0,0,0.017866,0,0,1305,0,208,0.000112
37213,37213,,1,7,8,1,8,9,2,0.875,0.928571,0,0,0.003038,0.142857,0,1307,0.009258,8,0.000112
64138,64138,,2,2,4,6,7,13,1,1,1,1,0.00028,0.002442,0.333333,0,1306,0.02596,12,0.000126
20860,20860,,1,8,9,2,9,11,2,0.818182,0.888889,0,0,0.018651,0.125,0,1309,0.009258,1,0.000112
38769,38769,,2,1,3,2,1,3,0,0,0,0,0.001717,0,0.5,0,1308,0.02596,1,0.000124
61848,61848,,1,4,5,1,4,5,1,1,1,0,0,0.00684,0.25,0,1310,0.009258,212,0.000112
12707,12707,,0,3,3,0,6,6,1,1,1,0,0,0.028345,0,0,1312,0,112,0.000112
56737,56737,,2,1,3,4,1,5,0,0,0,0,0.002609,0,0.5,0,1311,0.018516,112,0.000145
1200558,1200558,,1,2,3,2,3,5,1,1,1,0,0,0.005693,0.5,0,1313,0.009258,112,0.000112
12744,12744,,1,3,4,3,5,8,1,1,1,0,0,0.00219,0.333333,0,1315,0.009258,130,0.000112
14952,14952,,2,1,3,2,1,3,0,0,0,0,0.000202,0,0.5,0,1314,0.02596,130,0.000145
20938,20938,,0,4,4,0,6,6,2,0.833333,0.9,0,0,0.004373,0,0,1318,0,51,0.000112
56753,56753,,2,1,3,6,4,10,0,0,0,0,0.000403,0,0.5,0,1317,0.018516,51,0.000137
21699,21699,,1,0,1,1,0,1,0,0,0,0,0.000403,0,0,0,1316,0.004126,51,0.000137
143854,143854,,0,1,1,0,1,1,1,1,1,0,0,0.000914,0,0,1319,0,208,0.000112
127479,127479,,1,2,3,4,5,9,1,1,1,0,0,0.002113,0.5,0,1320,0.009258,121,0.000112
4615,4615,,1,2,3,1,2,3,1,1,1,0,0,0.000137,0.5,0,1321,0.009258,119,0.000112
70173,70173,,1,1,2,1,1,2,0,0,0,0,0,0,0,175,1322,0.009258,193,0.000112
21038,21038,,1,5,6,7,12,19,1,1,1,0,0,0.010334,0.2,0,1323,0.009258,8,0.000112
12855,12855,,1,15,16,4,23,27,3,0.842105,0.927083,0,0,0.067626,0.066667,0,1327,0.009258,59,0.000112
64206,64206,,2,1,3,4,3,7,0,0,0,0,0.006224,0,0.5,0,1326,0.02596,59,0.000118
121075,121075,,1,0,1,1,0,1,0,0,0,0,0.006224,0,0,0,1325,0.009258,59,0.000118
96213,96213,,2,1,3,2,1,3,0,0,0,0,0.006224,0,0.5,0,1324,0.02596,59,0.000118
4685,4685,,0,3,3,0,3,3,4,0.378378,0.482143,0,0,0.001613,0,0,1329,0,133,0.000112
39648,39648,,2,2,4,8,8,16,1,1,1,1,0.000148,0.001327,0.333333,0,1328,0.018516,133,0.000145
128310,128310,,1,0,1,1,0,1,0,0,0,0,0.000787,0,0,0,16,0.029278,173,0.000149
37472,37472,,1,1,2,3,3,6,0,0,0,0,0,0,0,176,1330,0.009258,194,0.000112
143972,143972,,0,7,7,0,7,7,1,1,1,0,0,0.031892,0,0,1333,0,51,0.000112
128398,128398,,2,1,3,3,2,5,0,0,0,0,0.002935,0,0.5,0,1332,0.018516,51,0.000126
14971,14971,,2,1,3,6,5,11,0,0,0,0,0.002935,0,0.5,0,1331,0.018516,51,0.000126
53870,53870,,1,1,2,4,4,8,0,0,0,0,0,0,0,177,1334,0.009258,195,0.000112
22088,22088,,2,1,3,3,2,5,0,0,0,0,0.001573,0,0.5,0,1244,0.043804,208,0.00012
47438,47438,,1,0,1,1,0,1,0,0,0,0,0.001573,0,0,0,1243,0.021834,208,0.00012
78677,78677,,2,1,3,3,1,4,0,0,0,0,0.001573,0,0.5,0,1242,0.043804,208,0.00012
65210,65210,,2,1,3,5,4,9,0,0,0,0,0.001573,0,0.5,0,1241,0.043804,208,0.00012
48062,48062,,4,1,5,5,2,7,0,0,0,0,0.008513,0,0.25,0,1240,0.087607,208,0.00013
79146,79146,,1,0,1,1,0,1,0,0,0,0,0.007259,0,0,0,982,0.024146,59,0.000118
40161,40161,,2,0,2,2,0,2,0,0,0,0,0.009612,0,0,0,981,0.028272,59,0.000167
54259,54259,,2,1,3,2,1,3,0,0,0,0,0.007259,0,0.5,0,980,0.046759,59,0.000118
111263,111263,,1,1,2,2,2,4,0,0,0,0,0,0,0,178,1335,0.009258,196,0.000112
12960,12960,,0,9,9,0,10,10,2,0.909091,0.95,0,0,0.050589,0,0,1336,0,59,0.000112
95873,95873,,3,1,4,12,10,22,0,0,0,0,0.004911,0,0.333333,0,397,0.045618,59,0.000143
13005,13005,,1,12,13,1,17,18,3,0.52381,0.598485,0,0,0.030404,0.090909,0,1344,0.009258,121,0.000112
111335,111335,,2,3,5,5,6,11,1,1,1,2,0.002798,0.008184,0.25,0,1343,0.02596,121,0.00012
104181,104181,,3,1,4,9,5,14,0,0,0,0,0.002857,0,0.333333,0,1341,0.035218,121,0.000153
13531,13531,,2,23,25,2,38,40,2,0.775,0.854839,28,0.002798,0.068321,0.043478,0,1340,0.02596,12,0.00012
86733,86733,,1,1,2,1,1,2,0,0,0,0,0,0,0,179,1345,0.009258,197,0.000112
14357,14357,,2,2,4,8,8,16,1,1,1,4,0.008144,0.00009,0.333333,0,625,0.054203,198,0.000117
48317,48317,,1,0,1,1,0,1,0,0,0,0,0.008144,0,0,0,624,0.029278,112,0.000117
4833,4833,,1,5,6,3,8,11,1,1,1,0,0,0.00632,0.2,0,1346,0.009258,1,0.000112
120955,120955,,2,1,3,3,2,5,0,0,0,0,0.000753,0,0.5,0,1342,0.036359,121,0.000148
81419,81419,,2,1,3,5,4,9,0,0,0,0,0.000299,0,0.5,0,864,0.040859,82,0.000138
81435,81435,,1,0,1,1,0,1,0,0,0,0,0.000299,0,0,0,863,0.020301,82,0.000138
112924,112924,,3,1,4,5,3,8,0,0,0,0,0.001483,0,0.333333,0,862,0.057562,82,0.000162
96307,96307,,3,1,4,4,2,6,0,0,0,0,0.000918,0,0.333333,0,286,0.10957,105,0.000268
111375,111375,,1,1,2,2,2,4,0,0,0,0,0,0,0,180,1347,0.009258,199,0.000112
45856,45856,,1,1,2,1,1,2,0,0,0,0,0,0,0,181,1348,0.009258,200,0.000112
4926,4926,,1,2,3,2,3,5,3,0.5,0.583333,0,0,0.001372,0.5,0,1349,0.009258,130,0.000112
21336,21336,,0,2,2,0,2,2,1,1,1,0,0,0.004779,0,0,1350,0,8,0.000112
21371,21371,,0,1,1,0,1,1,2,0.571429,0.625,0,0,0.001209,0,0,1351,0,59,0.000112
13198,13198,,1,5,6,8,12,20,1,1,1,0,0,0.006499,0.2,0,1352,0.009258,198,0.000112
22489,22489,,2,2,4,5,4,9,1,1,1,3,0,0.000374,0.333333,0,680,0.039315,208,0.000172
13279,13279,,1,4,5,7,10,17,4,0.375,0.493056,0,0,0.009624,0.25,0,1354,0.009258,19,0.000112
23146,23146,,2,1,3,4,3,7,0,0,0,0,0.000886,0,0.5,0,1353,0.02596,19,0.000137
13295,13295,,0,2,2,0,2,2,1,1,1,0,0,0.000015,0,0,1356,0,82,0.000112
120708,120708,,2,1,3,4,3,7,0,0,0,0,0.000001,0,0.5,0,1355,0.018516,82,0.000161
87492,87492,,2,1,3,5,3,8,0,0,0,0,0.004013,0,0.5,0,484,0.039315,59,0.000118
121445,121445,,2,1,3,6,5,11,0,0,0,0,0.004013,0,0.5,0,483,0.039315,59,0.000118
16313,16313,,2,1,3,5,4,9,0,0,0,0,0.004013,0,0.5,0,482,0.039315,59,0.000118
136208,136208,,0,1,1,0,1,1,1,1,1,0,0,0.002113,0,0,1357,0,121,0.000112
13356,13356,,0,1,1,0,1,1,1,1,1,0,0,0.002215,0,0,1358,0,118,0.000112
5171,5171,,0,3,3,0,4,4,2,0.714286,0.8,0,0,0.0097,0,0,1361,0,173,0.000112
15459,15459,,2,1,3,4,3,7,0,0,0,0,0.000893,0,0.5,0,1360,0.018516,173,0.000145
6369,6369,,2,3,5,8,9,17,1,1,1,2,0.000893,0.009028,0.25,0,1359,0.018516,70,0.000145
37984,37984,,1,2,3,2,3,5,1,1,1,0,0,0.019403,0.5,0,1362,0.009258,119,0.000112
13430,13430,,1,5,6,6,14,20,2,0.666667,0.75,0,0,0.027973,0.2,0,1363,0.009258,12,0.000112
95353,95353,,0,1,1,0,3,3,1,1,1,0,0,0.000193,0,0,1364,0,119,0.000112
29823,29823,,1,1,2,2,2,4,0,0,0,0,0,0,0,182,1365,0.009258,201,0.000112
128145,128145,,1,1,2,2,2,4,0,0,0,0,0,0,0,183,1366,0.009258,202,0.000112
447688,447688,,0,3,3,0,4,4,1,1,1,0,0,0.00064,0,0,1368,0,121,0.000112
113682,113682,,2,1,3,3,2,5,0,0,0,0,0.000059,0,0.5,0,1367,0.018516,121,0.000145
54486,54486,,1,2,3,2,4,6,1,1,1,0,0,0.024675,0.5,0,1369,0.009258,59,0.000112
15311,15311,,1,0,1,1,0,1,0,0,0,0,0.006288,0,0,0,1339,0.016702,12,0.000116
65070,65070,,2,1,3,4,3,7,0,0,0,0,0.006288,0,0.5,0,1338,0.036359,12,0.000116
72814,72814,,3,1,4,5,3,8,0,0,0,0,0.006342,0,0.333333,0,1337,0.045618,12,0.000216
64833,64833,,2,1,3,3,1,4,0,0,0,0,0.002508,0,0.5,0,592,0.057169,105,0.000149
5346,5346,,1,2,3,2,3,5,1,1,1,0,0,0.000401,0.5,0,1370,0.009258,130,0.000112
79078,79078,,1,1,2,1,1,2,0,0,0,0,0,0,0,184,1371,0.009258,203,0.000112
5416,5416,,1,2,3,1,2,3,1,1,1,0,0,0.019403,0.5,0,1372,0.009258,119,0.000112
31667,31667,,2,1,3,2,1,3,0,0,0,0,0.000144,0,0.5,0,269,0.040087,19,0.000147
62811,62811,,1,1,2,1,1,2,0,0,0,0,0,0,0,185,1373,0.009258,204,0.000112
13687,13687,,0,1,1,0,1,1,1,1,1,0,0,0.002505,0,0,1374,0,59,0.000112
38613,38613,,2,1,3,2,1,3,0,0,0,0,0.002948,0,0.5,0,393,0.036359,133,0.000129
79637,79637,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,52,0.056117,12,0.000198
5640,5640,,1,13,14,1,27,28,4,0.511628,0.700758,0,0,0.043142,0.076923,0,1375,0.009258,19,0.000112
128525,128525,,1,1,2,2,2,4,0,0,0,0,0,0,0,186,1376,0.009258,205,0.000112
38426,38426,,0,2,2,0,2,2,1,1,1,0,0,0.02556,0,0,1377,0,59,0.000112
55133,55133,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,239,0.14032,12,0.000267
30280,30280,,1,3,4,3,5,8,2,0.75,0.833333,0,0,0.014199,0.333333,0,1378,0.009258,129,0.000112
46675,46675,,1,4,5,1,4,5,2,0.8,0.875,0,0,0.012858,0.25,0,1379,0.009258,82,0.000112
13924,13924,,1,1,2,1,1,2,0,0,0,0,0,0,0,187,1380,0.009258,206,0.000112
22118,22118,,1,2,3,1,2,3,1,1,1,0,0,0.000593,0.5,0,1381,0.009258,105,0.000112
13989,13989,,1,3,4,14,16,30,1,1,1,0,0,0.024946,0.333333,0,1383,0.009258,212,0.000112
32124,32124,,3,1,4,4,1,5,0,0,0,0,0.002948,0,0.333333,0,1382,0.042662,212,0.000151
22211,22211,,1,1,2,6,6,12,0,0,0,0,0,0,0,188,1384,0.009258,207,0.000112
22225,22225,,1,2,3,1,3,4,1,1,1,0,0,0.002396,0.5,0,1385,0.009258,51,0.000112
5878,5878,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.007583,0,0,1386,0,59,0.000112
14122,14122,,0,1,1,0,1,1,1,1,1,0,0,0.004404,0,0,1387,0,118,0.000112
14148,14148,,0,12,12,0,16,16,2,0.928571,0.961538,0,0,0.028158,0,0,1388,0,208,0.000112
22364,22364,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.002824,0,0,1389,0,19,0.000112
30568,30568,,1,6,7,2,8,10,1,1,1,0,0,0.005163,0.166667,0,1390,0.009258,125,0.000112
5999,5999,,1,5,6,1,5,6,2,0.833333,0.9,0,0,0.015308,0.2,0,1391,0.009258,208,0.000112
14193,14193,,1,1,2,1,1,2,0,0,0,0,0,0,0,189,1392,0.009258,209,0.000112
137080,137080,,0,1,1,0,1,1,1,1,1,0,0,0.000584,0,0,1393,0,12,0.000112
14266,14266,,1,1,2,1,1,2,0,0,0,0,0,0,0,190,1394,0.009258,210,0.000112
6148,6148,,0,1,1,0,1,1,1,1,1,0,0,0.011869,0,0,1395,0,129,0.000112
104474,104474,,1,1,2,1,1,2,0,0,0,0,0,0,0,191,1396,0.009258,211,0.000112
6309,6309,,1,17,18,3,36,39,2,0.785714,0.863636,0,0,0.007088,0.058824,0,1402,0.009258,212,0.000112
1128722,1128722,,2,1,3,4,3,7,0,0,0,0,0.000652,0,0.5,0,1401,0.02596,212,0.000118
23572,23572,,2,1,3,4,3,7,0,0,0,0,0.000652,0,0.5,0,1400,0.02596,212,0.000118
89384,89384,,2,1,3,2,1,3,0,0,0,0,0.000652,0,0.5,0,1399,0.02596,212,0.000118
80578,80578,,1,0,1,1,0,1,0,0,0,0,0.000652,0,0,0,1398,0.009258,212,0.000118
7927,7927,,2,1,3,6,5,11,0,0,0,0,0.000652,0,0.5,0,1397,0.02596,212,0.000118
6311,6311,,1,1,2,1,1,2,0,0,0,0,0,0,0,192,1403,0.009258,213,0.000112
22704,22704,,0,1,1,0,1,1,2,0.538462,0.571429,0,0,0.001103,0,0,1404,0,118,0.000112
39138,39138,,1,1,2,2,2,4,0,0,0,0,0,0,0,193,1405,0.009258,214,0.000112
6386,6386,,1,1,2,2,2,4,0,0,0,0,0,0,0,194,1406,0.009258,215,0.000112
6406,6406,,1,1,2,3,3,6,0,0,0,0,0,0,0,195,1407,0.009258,216,0.000112
130901,130901,,2,1,3,6,4,10,0,0,0,0,0.000488,0,0.5,0,653,0.040848,130,0.000128
88383,88383,,1,4,5,4,7,11,1,1,1,0,0,0.002369,0.25,0,1409,0.009258,130,0.000112
89443,89443,,2,1,3,2,1,3,0,0,0,0,0.000218,0,0.5,0,1408,0.02596,130,0.000137
6521,6521,,1,4,5,2,7,9,1,1,1,0,0,0.002195,0.25,0,1410,0.009258,1,0.000112
6560,6560,,1,2,3,2,3,5,1,1,1,0,0,0.000626,0.5,0,1411,0.009258,12,0.000112
31136,31136,,1,1,2,1,1,2,0,0,0,0,0,0,0,196,1412,0.009258,217,0.000112
6568,6568,,0,1,1,0,1,1,1,1,1,0,0,0.000818,0,0,1413,0,212,0.000112
55721,55721,,1,2,3,5,6,11,1,1,1,0,0,0.001507,0.5,0,1414,0.009258,173,0.000112
39375,39375,,1,4,5,1,5,6,1,1,1,0,0,0.003607,0.25,0,1415,0.009258,1,0.000112
6807,6807,,1,2,3,3,5,8,1,1,1,0,0,0.001235,0.5,0,1416,0.009258,59,0.000112
105136,105136,,1,1,2,1,1,2,0,0,0,0,0,0,0,197,1417,0.009258,218,0.000112
23221,23221,,0,1,1,0,1,1,1,1,1,0,0,0.00097,0,0,1418,0,121,0.000112
23280,23280,,1,1,2,1,1,2,0,0,0,0,0,0,0,198,1419,0.009258,219,0.000112
31472,31472,,1,1,2,3,3,6,0,0,0,0,0,0,0,199,1420,0.009258,220,0.000112
6897,6897,,1,1,2,1,1,2,0,0,0,0,0,0,0,200,1421,0.009258,221,0.000112
6899,6899,,1,4,5,1,4,5,2,0.8,0.875,0,0,0.001711,0.25,0,1422,0.009258,198,0.000112
39726,39726,,1,1,2,2,2,4,0,0,0,0,0,0,0,201,1423,0.009258,222,0.000112
31615,31615,,0,3,3,0,3,3,1,1,1,0,0,0.008392,0,0,1424,0,59,0.000112
146347,146347,,1,2,3,1,2,3,1,1,1,0,0,0,0.5,202,1426,0.009258,223,0.000112
1343428,1343428,,2,1,3,4,3,7,0,0,0,0,0,0,0.5,202,1425,0.02596,223,0.000161
97197,97197,,1,1,2,1,1,2,0,0,0,0,0,0,0,203,1427,0.009258,224,0.000112
7116,7116,,1,2,3,2,3,5,2,0.666667,0.75,0,0,0.000856,0.5,0,1428,0.009258,118,0.000112
40756,40756,,2,1,3,3,1,4,0,0,0,0,0,0,0.5,0,303,0.095484,125,0.000241
7186,7186,,1,1,2,4,4,8,0,0,0,0,0,0,0,204,1429,0.009258,225,0.000112
56338,56338,,0,1,1,0,1,1,1,1,1,0,0,0.003865,0,0,1430,0,129,0.000112
15401,15401,,1,2,3,1,2,3,1,1,1,0,0,0.001929,0.5,0,1431,0.009258,19,0.000112
105662,105662,,1,1,2,6,6,12,0,0,0,0,0,0,0,205,1432,0.009258,226,0.000112
15578,15578,,0,1,1,0,2,2,1,1,1,0,0,0.000668,0,0,1433,0,105,0.000112
56541,56541,,1,2,3,4,5,9,1,1,1,0,0,0.001644,0.5,0,1434,0.009258,130,0.000112
138469,138469,,1,1,2,4,4,8,0,0,0,0,0,0,0,206,1435,0.009258,227,0.000112
15614,15614,,1,4,5,1,10,11,1,1,1,0,0,0.000799,0.25,0,1437,0.009258,129,0.000112
106178,106178,,2,1,3,14,8,22,0,0,0,0,0.000074,0,0.5,0,1436,0.02596,129,0.000137
48387,48387,,0,1,1,0,1,1,1,1,1,0,0,0.004612,0,0,1438,0,8,0.000112
7432,7432,,1,1,2,1,1,2,0,0,0,0,0,0,0,207,1439,0.009258,228,0.000112
15625,15625,,1,1,2,4,4,8,0,0,0,0,0,0,0,208,1440,0.009258,229,0.000112
7491,7491,,0,1,1,0,1,1,1,1,1,0,0,0.006225,0,0,1441,0,82,0.000112
15689,15689,,1,1,2,1,1,2,0,0,0,0,0,0,0,209,1442,0.009258,230,0.000112
73070,73070,,1,2,3,1,4,5,1,1,1,0,0,0.000601,0.5,0,1443,0.009258,59,0.000112
15842,15842,,1,2,3,6,7,13,1,1,1,0,0,0.002442,0.5,0,1444,0.009258,12,0.000112
7714,7714,,1,1,2,3,3,6,0,0,0,0,0,0,0,210,1445,0.009258,231,0.000112
7798,7798,,1,1,2,1,1,2,0,0,0,0,0,0,0,211,1446,0.009258,232,0.000112
114338,114338,,1,1,2,3,3,6,0,0,0,0,0,0,0,212,1447,0.009258,233,0.000112
73488,73488,,1,1,2,1,1,2,0,0,0,0,0,0,0,213,1448,0.009258,234,0.000112
