Id,Label,timeset,weighted indegree,weighted outdegree,Weighted Degree,clustering,eigencentrality,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,componentnumber,strongcompnum,pageranks
36388,36388,,0,1,1,0,0,0,1,1,3,0.5,0.611111,0,0.000832,0.000832,66,0,1260,0.000112
60982,60982,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,181,161,1261,0.000112
20029,20029,,1,7,8,0.166667,0.009258,1,6,7,1,1,1,0,0.007624,0.007624,24,0,1263,0.000112
65379,65379,,6,3,9,0.25,0.189954,4,1,5,0,0,0,0,0.002643,0.002643,79,0,44,0.000436
47450,47450,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.000678,0.000678,24,0,1262,0.000128
8155,8155,,1,0,1,0,0.029278,1,0,1,0,0,0,0,0.001241,0.001241,58,0,985,0.000155
126564,126564,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,182,162,1264,0.000112
69224,69224,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,183,163,1265,0.000112
3712,3712,,4,9,13,0.2,0.009258,1,5,6,2,0.7,0.785714,0,0.011727,0.011727,131,0,1267,0.000112
12937,12937,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.001042,0.001042,131,0,1266,0.000132
11917,11917,,7,9,16,0.333333,0.009258,1,3,4,1,1,1,0,0.005042,0.005042,77,0,1268,0.000112
3737,3737,,0,2,2,0,0,0,2,2,1,1,1,0,0.001408,0.001408,7,0,1269,0.000112
77466,77466,,6,6,12,0,0.009258,1,1,2,0,0,0,0,0,0,184,164,1270,0.000112
20133,20133,,4,6,10,0.5,0.009258,1,2,3,2,0.666667,0.75,0,0.008818,0.008818,11,0,1271,0.000112
44757,44757,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,185,165,1272,0.000112
13302,13302,,11,29,40,0.055556,0.033404,2,17,19,2,0.944444,0.970588,32,0.036617,0.036617,83,0,488,0.000122
89752,89752,,19,13,32,0.2,0.113429,5,1,6,0,0,0,0,0.009193,0.009193,79,0,244,0.000305
87596,87596,,9,7,16,0.333333,0.050106,3,1,4,0,0,0,0,0.002676,0.002676,79,0,480,0.000142
3853,3853,,0,2,2,0,0,0,2,2,4,0.454545,0.616667,0,0.018658,0.018658,79,0,1273,0.000112
69499,69499,,2,1,3,0.5,0.043042,2,1,3,0,0,0,0,0.001326,0.001326,78,0,120,0.000129
20267,20267,,0,3,3,0,0,0,3,3,3,0.625,0.766667,0,0.023745,0.023745,84,0,1274,0.000112
216896,216896,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,186,166,1275,0.000112
77675,77675,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,187,167,1276,0.000112
53114,53114,,2,33,35,0.041667,0.009258,1,24,25,2,0.925926,0.96,0,0.054531,0.054531,78,0,1282,0.000112
111691,111691,,13,12,25,0.5,0.02596,2,1,3,0,0,0,0,0.004846,0.004846,78,0,1281,0.000116
104833,104833,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.004846,0.004846,78,0,1280,0.000116
89025,89025,,4,2,6,0.5,0.02596,2,1,3,0,0,0,0,0.004846,0.004846,78,0,1279,0.000116
69528,69528,,9,8,17,0.5,0.02596,2,1,3,0,0,0,0,0.004846,0.004846,78,0,1278,0.000116
88213,88213,,5,3,8,0.333333,0.042662,3,1,4,0,0,0,0,0.006005,0.006005,11,0,1277,0.000128
56256,56256,,11,8,19,0.25,0.084652,4,1,5,0,0,0,0,0.009195,0.009195,24,0,419,0.000141
3978,3978,,1,5,6,0.2,0.009258,1,5,6,1,1,1,0,0.019317,0.019317,87,0,1284,0.000112
69981,69981,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.001717,0.001717,87,0,1283,0.000132
12183,12183,,1,8,9,0.125,0.009258,1,8,9,2,0.888889,0.9375,0,0.025919,0.025919,62,0,1286,0.000112
47529,47529,,4,3,7,0.25,0.053062,3,2,5,1,1,1,2,0.008831,0.008831,62,0,1285,0.000129
39068,39068,,3,1,4,0.5,0.052181,2,1,3,0,0,0,0,0.002011,0.002011,11,0,126,0.000132
111945,111945,,3,2,5,0.5,0.052181,2,1,3,0,0,0,0,0.002011,0.002011,11,0,125,0.000132
94162,94162,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,188,168,1287,0.000112
4052,4052,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,189,169,1288,0.000112
72592,72592,,5,4,9,0.5,0.043804,2,1,3,0,0,0,0,0.000388,0.000388,63,0,580,0.000163
94173,94173,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,190,170,1289,0.000112
7583,7583,,3,1,4,0.5,0.036359,2,1,3,0,0,0,0,0.000448,0.000448,84,0,193,0.000139
12266,12266,,2,4,6,0.333333,0.009258,1,3,4,1,1,1,0,0.000303,0.000303,7,0,1290,0.000112
135152,135152,,1,3,4,0.333333,0.009258,1,3,4,1,1,1,0,0.020012,0.020012,79,0,1291,0.000112
4086,4086,,3,5,8,0.333333,0.009258,1,3,4,2,0.75,0.833333,0,0.000857,0.000857,11,0,1292,0.000112
24181,24181,,6,4,10,0.2,0.074252,4,2,6,1,1,1,5,0.003843,0.003843,11,0,652,0.000174
1431618,1431618,,3,1,4,0.333333,0.060506,3,1,4,0,0,0,0,0.001029,0.001029,131,0,722,0.00019
290835,290835,,3,4,7,0.5,0.009258,1,2,3,1,1,1,0,0.001711,0.001711,66,0,1293,0.000112
78903,78903,,1,0,1,0,0.034545,1,0,1,0,0,0,0,0.005338,0.005338,58,0,512,0.000173
110647,110647,,5,5,10,0,0.009258,1,1,2,0,0,0,0,0,0,191,171,1294,0.000112
4203,4203,,5,12,17,0.2,0.009258,1,5,6,1,1,1,0,0.025532,0.025532,78,0,1295,0.000112
143476,143476,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,192,172,1296,0.000112
94334,94334,,5,5,10,0,0.009258,1,1,2,0,0,0,0,0,0,193,173,1297,0.000112
13552,13552,,9,6,15,0.2,0.118805,4,2,6,2,0.666667,0.75,20,0.014428,0.014428,79,0,246,0.000217
113160,113160,,1,0,1,0,0.02197,1,0,1,0,0,0,0,0.000896,0.000896,41,0,137,0.000138
29752,29752,,1,0,1,0,0.016702,1,0,1,0,0,0,0,0.002423,0.002423,24,0,424,0.000121
7867,7867,,3,1,4,0.5,0.036359,2,1,3,0,0,0,0,0.002423,0.002423,24,0,423,0.000121
31169,31169,,3,1,4,0.333333,0.053062,3,1,4,0,0,0,0,0.003093,0.003093,24,0,422,0.000127
37020,37020,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.006091,0.006091,71,0,1298,0.000112
12460,12460,,7,9,16,0.333333,0.009258,1,3,4,1,1,1,0,0.00065,0.00065,78,0,1299,0.000112
69824,69824,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,194,174,1300,0.000112
53487,53487,,1,6,7,0.25,0.009258,1,4,5,1,1,1,0,0.004095,0.004095,79,0,1301,0.000112
20754,20754,,1,4,5,0.25,0.009258,1,4,5,1,1,1,0,0.018956,0.018956,61,0,1302,0.000112
4372,4372,,0,2,2,0,0,0,2,2,1,1,1,0,0.003593,0.003593,7,0,1304,0.000112
88467,88467,,2,1,3,0.5,0.018516,2,1,3,0,0,0,0,0.000319,0.000319,7,0,1303,0.000161
88717,88717,,3,1,4,0.5,0.057931,2,1,3,0,0,0,0,0.003609,0.003609,71,0,275,0.000134
4435,4435,,0,6,6,0,0,0,6,6,3,0.666667,0.783333,0,0.015556,0.015556,79,0,1305,0.000112
37213,37213,,1,8,9,0.142857,0.009258,1,7,8,2,0.875,0.928571,0,0.002588,0.002588,7,0,1307,0.000112
64138,64138,,6,7,13,0.333333,0.02596,2,2,4,1,1,1,1,0.003205,0.003205,79,0,1306,0.000126
20860,20860,,2,9,11,0.125,0.009258,1,8,9,2,0.818182,0.888889,0,0.013046,0.013046,11,0,1309,0.000112
38769,38769,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.001159,0.001159,11,0,1308,0.000124
61848,61848,,1,4,5,0.25,0.009258,1,4,5,1,1,1,0,0.00536,0.00536,79,0,1310,0.000112
12707,12707,,0,6,6,0,0,0,3,3,1,1,1,0,0.020171,0.020171,79,0,1312,0.000112
56737,56737,,4,1,5,0.5,0.018516,2,1,3,0,0,0,0,0.001793,0.001793,79,0,1311,0.000145
1200558,1200558,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.00438,0.00438,71,0,1313,0.000112
12744,12744,,3,5,8,0.333333,0.009258,1,3,4,1,1,1,0,0.002887,0.002887,40,0,1315,0.000112
14952,14952,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.000257,0.000257,40,0,1314,0.000145
20938,20938,,0,6,6,0,0,0,4,4,2,0.833333,0.9,0,0.003976,0.003976,41,0,1318,0.000112
56753,56753,,6,4,10,0.5,0.018516,2,1,3,0,0,0,0,0.000353,0.000353,41,0,1317,0.000137
21699,21699,,1,0,1,0,0.004126,1,0,1,0,0,0,0,0.000353,0.000353,41,0,1316,0.000137
143854,143854,,0,1,1,0,0,0,1,1,1,1,1,0,0.000856,0.000856,79,0,1319,0.000112
127479,127479,,4,5,9,0.5,0.009258,1,2,3,1,1,1,0,0.001525,0.001525,87,0,1320,0.000112
4615,4615,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0.000087,0.000087,62,0,1321,0.000112
70173,70173,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,195,175,1322,0.000112
21038,21038,,7,12,19,0.2,0.009258,1,5,6,1,1,1,0,0.009031,0.009031,7,0,1323,0.000112
12855,12855,,4,23,27,0.066667,0.009258,1,15,16,3,0.842105,0.927083,0,0.046329,0.046329,63,0,1327,0.000112
64206,64206,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.004117,0.004117,63,0,1326,0.000118
121075,121075,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.004117,0.004117,63,0,1325,0.000118
96213,96213,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.004117,0.004117,63,0,1324,0.000118
4685,4685,,0,3,3,0,0,0,3,3,4,0.378378,0.482143,0,0.001525,0.001525,58,0,1329,0.000112
39648,39648,,8,8,16,0.333333,0.018516,2,2,4,1,1,1,1,0.001791,0.001791,58,0,1328,0.000145
128310,128310,,1,0,1,0,0.029278,1,0,1,0,0,0,0,0.001514,0.001514,63,0,16,0.000149
37472,37472,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,196,176,1330,0.000112
143972,143972,,0,7,7,0,0,0,7,7,1,1,1,0,0.023317,0.023317,47,0,1333,0.000112
128398,128398,,3,2,5,0.5,0.018516,2,1,3,0,0,0,0,0.002072,0.002072,47,0,1332,0.000126
14971,14971,,6,5,11,0.5,0.018516,2,1,3,0,0,0,0,0.002072,0.002072,47,0,1331,0.000126
53870,53870,,4,4,8,0,0.009258,1,1,2,0,0,0,0,0,0,197,177,1334,0.000112
22088,22088,,3,2,5,0.5,0.043804,2,1,3,0,0,0,0,0.001831,0.001831,24,0,1244,0.00012
47438,47438,,1,0,1,0,0.021834,1,0,1,0,0,0,0,0.001831,0.001831,24,0,1243,0.00012
78677,78677,,3,1,4,0.5,0.043804,2,1,3,0,0,0,0,0.001831,0.001831,24,0,1242,0.00012
65210,65210,,5,4,9,0.5,0.043804,2,1,3,0,0,0,0,0.001831,0.001831,24,0,1241,0.00012
48062,48062,,5,2,7,0.25,0.087607,4,1,5,0,0,0,0,0.007504,0.007504,24,0,1240,0.00013
79146,79146,,1,0,1,0,0.024146,1,0,1,0,0,0,0,0.005974,0.005974,7,0,982,0.000118
40161,40161,,2,0,2,0,0.028272,2,0,2,0,0,0,0,0.007578,0.007578,78,0,981,0.000167
54259,54259,,2,1,3,0.5,0.046759,2,1,3,0,0,0,0,0.005974,0.005974,7,0,980,0.000118
111263,111263,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,198,178,1335,0.000112
12960,12960,,0,10,10,0,0,0,9,9,2,0.909091,0.95,0,0.036035,0.036035,78,0,1336,0.000112
95873,95873,,12,10,22,0.333333,0.045618,3,1,4,0,0,0,0,0.003892,0.003892,11,0,397,0.000143
13005,13005,,1,17,18,0.090909,0.009258,1,12,13,3,0.52381,0.598485,0,0.02665,0.02665,87,0,1344,0.000112
111335,111335,,5,6,11,0.25,0.02596,2,3,5,1,1,1,2,0.007528,0.007528,87,0,1343,0.00012
104181,104181,,9,5,14,0.333333,0.035218,3,1,4,0,0,0,0,0.00248,0.00248,87,0,1341,0.000153
13531,13531,,2,38,40,0.043478,0.02596,2,23,25,2,0.775,0.854839,28,0.056293,0.056293,11,0,1340,0.00012
86733,86733,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,199,179,1345,0.000112
14357,14357,,8,8,16,0.333333,0.054203,2,2,4,1,1,1,4,0.007441,0.007441,71,0,625,0.000117
48317,48317,,1,0,1,0,0.029278,1,0,1,0,0,0,0,0.007274,0.007274,71,0,624,0.000117
4833,4833,,3,8,11,0.2,0.009258,1,5,6,1,1,1,0,0.004733,0.004733,78,0,1346,0.000112
120955,120955,,3,2,5,0.5,0.036359,2,1,3,0,0,0,0,0.000669,0.000669,87,0,1342,0.000148
81419,81419,,5,4,9,0.5,0.040859,2,1,3,0,0,0,0,0.000315,0.000315,45,0,864,0.000138
81435,81435,,1,0,1,0,0.020301,1,0,1,0,0,0,0,0.000315,0.000315,45,0,863,0.000138
112924,112924,,5,3,8,0.333333,0.057562,3,1,4,0,0,0,0,0.001162,0.001162,45,0,862,0.000162
96307,96307,,4,2,6,0.333333,0.10957,3,1,4,0,0,0,0,0.006083,0.006083,77,0,286,0.000268
111375,111375,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,200,180,1347,0.000112
45856,45856,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,201,181,1348,0.000112
4926,4926,,2,3,5,0.5,0.009258,1,2,3,3,0.5,0.583333,0,0.002572,0.002572,40,0,1349,0.000112
21336,21336,,0,2,2,0,0,0,2,2,1,1,1,0,0.003683,0.003683,66,0,1350,0.000112
21371,21371,,0,1,1,0,0,0,1,1,2,0.571429,0.625,0,0.002493,0.002493,78,0,1351,0.000112
13198,13198,,8,12,20,0.2,0.009258,1,5,6,1,1,1,0,0.004844,0.004844,61,0,1352,0.000112
22489,22489,,5,4,9,0.333333,0.039315,2,2,4,1,1,1,3,0.000502,0.000502,87,0,680,0.000172
13279,13279,,7,10,17,0.25,0.009258,1,4,5,4,0.375,0.493056,0,0.007413,0.007413,71,0,1354,0.000112
23146,23146,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.000659,0.000659,71,0,1353,0.000137
13295,13295,,0,2,2,0,0,0,2,2,1,1,1,0,0.000011,0.000011,64,0,1356,0.000112
120708,120708,,4,3,7,0.5,0.018516,2,1,3,0,0,0,0,0.000001,0.000001,64,0,1355,0.000161
87492,87492,,5,3,8,0.5,0.039315,2,1,3,0,0,0,0,0.003254,0.003254,83,0,484,0.000118
121445,121445,,6,5,11,0.5,0.039315,2,1,3,0,0,0,0,0.003254,0.003254,83,0,483,0.000118
16313,16313,,5,4,9,0.5,0.039315,2,1,3,0,0,0,0,0.003254,0.003254,83,0,482,0.000118
136208,136208,,0,1,1,0,0,0,1,1,1,1,1,0,0.001525,0.001525,87,0,1357,0.000112
13356,13356,,0,1,1,0,0,0,1,1,1,1,1,0,0.001711,0.001711,66,0,1358,0.000112
5171,5171,,0,4,4,0,0,0,3,3,2,0.714286,0.8,0,0.007261,0.007261,47,0,1361,0.000112
15459,15459,,4,3,7,0.5,0.018516,2,1,3,0,0,0,0,0.000645,0.000645,47,0,1360,0.000145
6369,6369,,8,9,17,0.25,0.018516,2,3,5,1,1,1,2,0.007502,0.007502,47,0,1359,0.000145
37984,37984,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.013785,0.013785,62,0,1362,0.000112
13430,13430,,6,14,20,0.2,0.009258,1,5,6,2,0.666667,0.75,0,0.021466,0.021466,87,0,1363,0.000112
95353,95353,,0,3,3,0,0,0,1,1,1,1,1,0,0.000138,0.000138,62,0,1364,0.000112
29823,29823,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,202,182,1365,0.000112
128145,128145,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,203,183,1366,0.000112
447688,447688,,0,4,4,0,0,0,3,3,1,1,1,0,0.001255,0.001255,87,0,1368,0.000112
113682,113682,,3,2,5,0.5,0.018516,2,1,3,0,0,0,0,0.000112,0.000112,87,0,1367,0.000145
54486,54486,,2,4,6,0.5,0.009258,1,2,3,1,1,1,0,0.017376,0.017376,78,0,1369,0.000112
15311,15311,,1,0,1,0,0.016702,1,0,1,0,0,0,0,0.005003,0.005003,11,0,1339,0.000116
65070,65070,,4,3,7,0.5,0.036359,2,1,3,0,0,0,0,0.005003,0.005003,11,0,1338,0.000116
72814,72814,,5,3,8,0.333333,0.045618,3,1,4,0,0,0,0,0.005042,0.005042,11,0,1337,0.000216
64833,64833,,3,1,4,0.5,0.057169,2,1,3,0,0,0,0,0.001846,0.001846,78,0,592,0.000149
5346,5346,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.000272,0.000272,40,0,1370,0.000112
79078,79078,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,204,184,1371,0.000112
5416,5416,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0.013785,0.013785,62,0,1372,0.000112
31667,31667,,2,1,3,0.5,0.040087,2,1,3,0,0,0,0,0.000799,0.000799,71,0,269,0.000147
62811,62811,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,205,185,1373,0.000112
13687,13687,,0,1,1,0,0,0,1,1,1,1,1,0,0.001762,0.001762,62,0,1374,0.000112
38613,38613,,2,1,3,0.5,0.036359,2,1,3,0,0,0,0,0.002621,0.002621,58,0,393,0.000129
79637,79637,,1,0,1,0,0.056117,1,0,1,0,0,0,0,0.001181,0.001181,11,0,52,0.000198
5640,5640,,1,27,28,0.076923,0.009258,1,13,14,4,0.511628,0.700758,0,0.030861,0.030861,71,0,1375,0.000112
128525,128525,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,206,186,1376,0.000112
38426,38426,,0,2,2,0,0,0,2,2,1,1,1,0,0.01805,0.01805,78,0,1377,0.000112
55133,55133,,1,0,1,0,0.14032,1,0,1,0,0,0,0,0.008818,0.008818,11,0,239,0.000267
30280,30280,,3,5,8,0.333333,0.009258,1,3,4,2,0.75,0.833333,0,0.01066,0.01066,87,0,1378,0.000112
46675,46675,,1,4,5,0.25,0.009258,1,4,5,2,0.8,0.875,0,0.009536,0.009536,45,0,1379,0.000112
13924,13924,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,207,187,1380,0.000112
22118,22118,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0.000961,0.000961,77,0,1381,0.000112
13989,13989,,14,16,30,0.333333,0.009258,1,3,4,1,1,1,0,0.017575,0.017575,24,0,1383,0.000112
32124,32124,,4,1,5,0.333333,0.042662,3,1,4,0,0,0,0,0.002232,0.002232,24,0,1382,0.000151
22211,22211,,6,6,12,0,0.009258,1,1,2,0,0,0,0,0,0,208,188,1384,0.000112
22225,22225,,1,3,4,0.5,0.009258,1,2,3,1,1,1,0,0.002824,0.002824,47,0,1385,0.000112
5878,5878,,0,1,1,0,0,0,1,1,2,0.666667,0.75,0,0.00486,0.00486,79,0,1386,0.000112
14122,14122,,0,1,1,0,0,0,1,1,1,1,1,0,0.003768,0.003768,66,0,1387,0.000112
14148,14148,,0,16,16,0,0,0,12,12,2,0.928571,0.961538,0,0.02345,0.02345,87,0,1388,0.000112
22364,22364,,0,2,2,0,0,0,2,2,2,0.75,0.833333,0,0.003058,0.003058,71,0,1389,0.000112
30568,30568,,2,8,10,0.166667,0.009258,1,6,7,1,1,1,0,0.003985,0.003985,131,0,1390,0.000112
5999,5999,,1,5,6,0.2,0.009258,1,5,6,2,0.833333,0.9,0,0.011904,0.011904,24,0,1391,0.000112
14193,14193,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,209,189,1392,0.000112
137080,137080,,0,1,1,0,0,0,1,1,1,1,1,0,0.000448,0.000448,11,0,1393,0.000112
14266,14266,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,210,190,1394,0.000112
6148,6148,,0,1,1,0,0,0,1,1,1,1,1,0,0.008649,0.008649,87,0,1395,0.000112
104474,104474,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,211,191,1396,0.000112
6309,6309,,3,36,39,0.058824,0.009258,1,17,18,2,0.785714,0.863636,0,0.007538,0.007538,24,0,1402,0.000112
1128722,1128722,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.00067,0.00067,24,0,1401,0.000118
23572,23572,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.00067,0.00067,24,0,1400,0.000118
89384,89384,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.00067,0.00067,24,0,1399,0.000118
80578,80578,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.00067,0.00067,24,0,1398,0.000118
7927,7927,,6,5,11,0.5,0.02596,2,1,3,0,0,0,0,0.00067,0.00067,24,0,1397,0.000118
6311,6311,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,212,192,1403,0.000112
22704,22704,,0,1,1,0,0,0,1,1,2,0.538462,0.571429,0,0.002496,0.002496,66,0,1404,0.000112
39138,39138,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,213,193,1405,0.000112
6386,6386,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,214,194,1406,0.000112
6406,6406,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,215,195,1407,0.000112
130901,130901,,6,4,10,0.5,0.040848,2,1,3,0,0,0,0,0.001926,0.001926,40,0,653,0.000128
88383,88383,,4,7,11,0.25,0.009258,1,4,5,1,1,1,0,0.003111,0.003111,61,0,1409,0.000112
89443,89443,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.000276,0.000276,61,0,1408,0.000137
6521,6521,,2,7,9,0.25,0.009258,1,4,5,1,1,1,0,0.002143,0.002143,78,0,1410,0.000112
6560,6560,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.001035,0.001035,79,0,1411,0.000112
31136,31136,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,216,196,1412,0.000112
6568,6568,,0,1,1,0,0,0,1,1,1,1,1,0,0.000644,0.000644,24,0,1413,0.000112
55721,55721,,5,6,11,0.5,0.009258,1,2,3,1,1,1,0,0.001147,0.001147,47,0,1414,0.000112
39375,39375,,1,5,6,0.25,0.009258,1,4,5,1,1,1,0,0.002713,0.002713,78,0,1415,0.000112
6807,6807,,3,5,8,0.5,0.009258,1,2,3,1,1,1,0,0.001023,0.001023,83,0,1416,0.000112
105136,105136,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,217,197,1417,0.000112
23221,23221,,0,1,1,0,0,0,1,1,1,1,1,0,0.000865,0.000865,58,0,1418,0.000112
23280,23280,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,218,198,1419,0.000112
31472,31472,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,219,199,1420,0.000112
6897,6897,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,220,200,1421,0.000112
6899,6899,,1,4,5,0.25,0.009258,1,4,5,2,0.8,0.875,0,0.001431,0.001431,45,0,1422,0.000112
39726,39726,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,221,201,1423,0.000112
31615,31615,,0,3,3,0,0,0,3,3,1,1,1,0,0.006811,0.006811,61,0,1424,0.000112
146347,146347,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0,0,222,202,1426,0.000112
1343428,1343428,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0,0,222,202,1425,0.000161
97197,97197,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,223,203,1427,0.000112
7116,7116,,2,3,5,0.5,0.009258,1,2,3,2,0.666667,0.75,0,0.000935,0.000935,66,0,1428,0.000112
40756,40756,,3,1,4,0.5,0.095484,2,1,3,0,0,0,0,0.000793,0.000793,62,0,303,0.000241
7186,7186,,4,4,8,0,0.009258,1,1,2,0,0,0,0,0,0,224,204,1429,0.000112
56338,56338,,0,1,1,0,0,0,1,1,1,1,1,0,0.002767,0.002767,87,0,1430,0.000112
15401,15401,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0.002215,0.002215,71,0,1431,0.000112
105662,105662,,6,6,12,0,0.009258,1,1,2,0,0,0,0,0,0,225,205,1432,0.000112
15578,15578,,0,2,2,0,0,0,1,1,1,1,1,0,0.000455,0.000455,77,0,1433,0.000112
56541,56541,,4,5,9,0.5,0.009258,1,2,3,1,1,1,0,0.001541,0.001541,40,0,1434,0.000112
138469,138469,,4,4,8,0,0.009258,1,1,2,0,0,0,0,0,0,226,206,1435,0.000112
15614,15614,,1,10,11,0.25,0.009258,1,4,5,1,1,1,0,0.001493,0.001493,87,0,1437,0.000112
106178,106178,,14,8,22,0.5,0.02596,2,1,3,0,0,0,0,0.000133,0.000133,87,0,1436,0.000137
48387,48387,,0,1,1,0,0,0,1,1,1,1,1,0,0.003565,0.003565,7,0,1438,0.000112
7432,7432,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,227,207,1439,0.000112
15625,15625,,4,4,8,0,0.009258,1,1,2,0,0,0,0,0,0,228,208,1440,0.000112
7491,7491,,0,1,1,0,0,0,1,1,1,1,1,0,0.005044,0.005044,84,0,1441,0.000112
15689,15689,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,229,209,1442,0.000112
73070,73070,,1,4,5,0.5,0.009258,1,2,3,1,1,1,0,0.000406,0.000406,61,0,1443,0.000112
15842,15842,,6,7,13,0.5,0.009258,1,2,3,1,1,1,0,0.002975,0.002975,79,0,1444,0.000112
7714,7714,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,230,210,1445,0.000112
7798,7798,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,231,211,1446,0.000112
114338,114338,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,232,212,1447,0.000112
73488,73488,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,233,213,1448,0.000112
